data,hora,lado,nivel,dist_nivel,usou_domingo,decisao_ia,confianca,motivo
2026-01-09,10:59,SHORT,25803.00,2.75,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), horário dentro do pregão regular, distância de 2.75pt e fechamento 2.75pt abaixo do nível indicam rejeição clara."
2026-01-12,11:17,SHORT,25960.00,9.25,True,RECUSA,0.72,"Nível de domingo à noite (Globex) é mais espúrio, distância de 9.25pt do toque à linha é grande, indicando que a rejeição não foi limpa na linha exata, aumentando risco de sinal falso."
2026-01-12,11:53,SHORT,25960.00,6.00,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário já fora da abertura e distância de 6pt sugere rejeição fraca/tardia da linha."
2026-01-12,12:01,SHORT,25960.00,4.75,True,RECUSA,0.68,"Nível de Globex (mais espúrio), horário fora da abertura/sessões mais líquidas e distância de 4.75pt do toque à linha indica rejeição fraca, sem convicção suficiente para operar."
2026-01-12,12:08,SHORT,25960.00,1.75,True,RECUSA,0.68,"Nível de domingo/Globex é mais espúrio, sinal ocorre já na sessão regular (12:08 ET) longe da abertura, e a rejeição de apenas 1,75pt é fraca para validar reversão confiável."
2026-01-12,12:10,SHORT,25960.00,5.50,True,RECUSA,0.72,"Nível de Globex (mais espúrio) tocado já na sessão regular (12:10 ET), com distância grande (5,5pt) da linha, reduzindo a precisão da rejeição."
2026-01-12,12:18,SHORT,25960.00,1.25,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário fora do range de abertura, e toque com pouca penetração/rejeição fraca (1.25pt) não confirma reversão robusta."
2026-01-12,12:20,SHORT,25960.00,3.50,True,RECUSA,0.7,"Nível de Globex (segunda-feira) é mais espúrio, horário já fora da abertura de NY e distância de rejeição de apenas 3.5pt indica sinal fraco."
2026-01-12,12:25,SHORT,25960.00,3.75,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, toque com distância pequena (3.75pt) e horário já em plena sessão regular (12:25 ET), reduzindo a confiabilidade da rejeição no range noturno."
2026-01-12,12:27,SHORT,25960.00,6.25,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário 12:27 ET já fora do pico de liquidez da abertura, e distância de 6.25pt do toque à linha é relativamente pequena, reduzindo a qualidade da rejeição."
2026-01-12,12:32,SHORT,25960.00,2.25,True,RECUSA,0.68,"Nível de domingo/Globex é mais espúrio, horário já é meio de sessão regular (12:32 ET) e a distância de rejeição de apenas 2.25pt é fraca para confirmar reversão."
2026-01-12,12:36,SHORT,25960.00,8.00,True,RECUSA,0.72,"Nível de Globex de domingo é mais espúrio, distância de 8pt do toque é grande demais para uma rejeição confiável, e horário (12:36 ET) já está fora da janela de maior liquidez/volatilidade da abertura, reduzindo a qualidade do sinal."
2026-01-12,12:42,SHORT,25960.00,3.50,True,RECUSA,0.68,"Nível é do range de domingo à noite (Globex), mais espúrio, e o toque às 12:42 ET já está fora da janela de maior liquidez/relevância desse range, aumentando risco de falso rompimento."
2026-01-12,12:45,SHORT,25960.00,0.75,True,RECUSA,0.68,"Nível é do range de domingo à noite (Globex), mais espúrio, e o toque ocorre em horário de tarde (12:45 ET) já longe da abertura, reduzindo a confiabilidade da rejeição apesar da distância pequena."
2026-01-12,15:59,SHORT,25960.00,1.00,True,RECUSA,0.68,"Nível é range de domingo (Globex), mais espúrio, tocado tarde às 15:59 ET com distância de apenas 1pt e rejeição fraca no fechamento."
2026-01-13,11:55,SHORT,26020.50,5.00,False,RECUSA,0.65,"Distância de 5pt do nível é excessiva para caracterizar rejeição precisa na linha, aumentando risco de sinal espúrio mesmo com origem RTH válida."
2026-01-13,12:04,SHORT,26020.50,3.75,False,RECUSA,0.65,"Distância de 3.75pt do nível é grande para confirmar rejeição precisa, mesmo com fechamento abaixo da linha, aumentando risco de sinal espúrio em horário de menor liquidez (meio-dia)."
2026-01-13,12:06,SHORT,26020.50,4.00,False,RECUSA,0.65,"Toque com 4pt de distância da linha indica rejeição fraca/imprecisa, reduzindo a qualidade do sinal apesar do horário e nível serem favoráveis."
2026-01-13,12:08,SHORT,26020.50,8.75,False,RECUSA,0.68,"Distância de 8.75pt até a linha é excessiva, indicando toque impreciso/sem rejeição clara na máxima do dia anterior, apesar do horário e origem do nível serem favoráveis."
2026-01-15,14:38,SHORT,25790.25,6.25,False,RECUSA,0.65,"Distância de 6,25pt do nível é muito grande, indicando rejeição pouco precisa e maior risco de sinal espúrio."
2026-01-15,14:40,SHORT,25790.25,0.25,False,ACEITA,0.75,"Nível de dia anterior (RTH, mais confiável que Globex), toque preciso (0.25pt) com fechamento rejeitando abaixo da linha, dentro do horário líquido de NY."
2026-01-15,14:43,SHORT,25790.25,3.25,False,ACEITA,0.68,"Nível é da máxima do dia anterior (RTH, mais confiável que Globex), horário dentro do pregão regular, distância de 3.25pt e fechamento 3.25pt abaixo do nível mostram rejeição clara da linha."
2026-01-15,14:45,SHORT,25790.25,1.75,False,ACEITA,0.72,"Nível de dia anterior (RTH, mais confiável que Globex), toque preciso com distância pequena (1.75pt) e fechamento da vela já rejeitando abaixo da linha, em horário líquido de tarde (14:45 ET)."
2026-01-15,14:47,SHORT,25790.25,1.00,False,ACEITA,0.72,"Toque preciso (1pt) na máxima do dia anterior (RTH, nível confiável), com fechamento da vela já abaixo da linha confirmando rejeição, dentro do horário líquido da tarde."
2026-01-15,14:49,SHORT,25790.25,2.25,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (mais confiável que Globex), horário dentro do RTH principal, distância de 2.25pt e fechamento 2.25pt abaixo da linha indicam rejeição clara."
2026-01-15,14:53,SHORT,25790.25,5.00,False,RECUSA,0.65,"Distância de 5pt até a linha é excessiva, indicando toque impreciso/sem rejeição clara no nível, mesmo com nível RTH e horário líquido."
2026-01-16,10:21,LONG,25676.50,9.50,False,RECUSA,0.68,"Distância de 9.5pt do nível é excessiva, indicando toque impreciso/wick longo em vez de rejeição limpa na linha, apesar do nível ser do RTH anterior e horário favorável."
2026-01-16,10:26,LONG,25676.50,5.75,False,RECUSA,0.65,"Distância de 5,75pt do nível é excessiva, indicando rejeição pouco precisa e sinal fraco."
2026-01-16,10:29,LONG,25676.50,6.50,False,RECUSA,0.65,"Distância de 6,5pt do nível é excessiva, indicando rejeição pouco precisa e maior risco de sinal falso."
2026-01-16,11:00,LONG,25676.50,4.00,False,ACEITA,0.68,"Nível do dia anterior (RTH, mais confiável que Globex), toque com distância razoável de 4pt e fechamento 4pt acima da linha indicando rejeição clara; horário de sessão regular (11h ET) favorece liquidez e validade do sinal."
2026-01-16,11:02,LONG,25676.50,5.75,False,RECUSA,0.65,"Distância de 5.75pt do nível é muito grande para uma rejeição válida, indicando toque impreciso e menor confiabilidade do sinal."
2026-01-16,11:07,LONG,25676.50,2.50,False,ACEITA,0.68,"Nível é mínima do dia anterior (RTH, não Globex), toque com distância pequena (2.5pt) e fechamento claramente acima da linha (25679 vs 25676.5), indicando rejeição válida dentro do horário líquido da manhã."
2026-01-16,11:14,LONG,25676.50,4.00,False,ACEITA,0.68,"Nível é mínima do dia anterior (RTH, mais confiável que Globex), toque com distância pequena (4pt) e fechamento 4pt acima da linha mostra rejeição clara dentro do horário líquido da manhã."
2026-01-16,11:17,LONG,25676.50,11.00,False,RECUSA,0.68,"Distância de 11pt até a linha é excessiva, indicando toque impreciso/sem rejeição limpa no nível, apesar de ser RTH e horário líquido."
2026-01-16,12:32,LONG,25676.50,11.50,False,RECUSA,0.72,"Distância de 11.5pt até a linha é grande demais (perto do stop de 12.5pt), indicando toque pouco preciso e sinal de baixa qualidade, apesar do nível ser válido (dia anterior, não Globex) e horário aceitável."
2026-01-16,12:47,LONG,25676.50,8.75,False,RECUSA,0.65,"Distância de 8,75pt do nível é grande demais, indicando rejeição pouco precisa e maior risco de falso sinal, ainda mais em sexta à tarde com liquidez decrescente."
2026-01-16,12:50,LONG,25676.50,5.25,False,RECUSA,0.62,"Distância de 5,25pt do nível é grande demais para uma rejeição limpa, sugerindo toque impreciso; sexta à tarde tende a ter menos follow-through."
2026-01-16,13:05,LONG,25676.50,1.25,False,ACEITA,0.72,"Toque preciso (1,25pt) na mínima do dia anterior RTH, com fechamento acima da linha confirmando rejeição, dentro do horário líquido de sessão regular."
2026-01-16,13:08,LONG,25676.50,11.00,False,RECUSA,0.72,"Distância de 11pt até a linha é excessiva, indicando toque impreciso/sem rejeição limpa, mesmo com fechamento acima do nível."
2026-01-16,14:19,LONG,25676.50,0.25,False,ACEITA,0.72,"Toque muito próximo da linha (0.25pt) com fechamento acima do nível, nível é do dia anterior RTH (mais confiável que Globex), horário dentro do pregão regular em sexta-feira sem indícios de baixa liquidez."
2026-01-16,14:21,LONG,25676.50,10.75,False,RECUSA,0.68,"Distância de 10.75pt até a linha é excessiva, indicando toque impreciso/sem rejeição limpa no nível, além de ser sexta à tarde com liquidez mais fraca."
2026-01-16,14:26,LONG,25676.50,3.00,False,RECUSA,0.65,"Toque muito distante da linha (3pt) e horário tardio (14:26 ET), sexta-feira, reduzindo qualidade da rejeição."
2026-01-16,14:29,LONG,25676.50,1.75,False,ACEITA,0.68,"Nível é a mínima do dia anterior (RTH, mais confiável que Globex), toque preciso (1,75pt) com fechamento claramente acima da linha indicando rejeição, e horário dentro do pregão regular em dia de semana normal."
2026-01-19,11:12,LONG,25363.00,3.25,True,RECUSA,0.68,"Nível de Globex (mais espúrio), horário já fora da janela de abertura, e distância de 3,25pt ao toque indica pouca precisão na rejeição da linha."
2026-01-19,11:23,LONG,25363.00,6.00,True,RECUSA,0.68,"Nível de Globex (domingo à noite) é mais espúrio, e às 11:23 ET já estamos fora da janela de maior confiabilidade da abertura, aumentando o risco de falso rompimento; distância de 6pt não compensa o risco adicional."
2026-01-19,11:39,LONG,25363.00,4.75,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário fora da abertura, e distância de 4.75pt do nível indica rejeição pouco precisa/fraca na linha."
2026-01-19,11:41,LONG,25363.00,4.00,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário já fora da abertura, e distância de 4pt do toque sugere rejeição fraca/imprecisa da linha."
2026-01-19,11:43,LONG,25363.00,6.25,True,RECUSA,0.68,"Nível é range de domingo/Globex (mais espúrio), horário já fora da abertura, e distância de 6.25pt do toque à linha indica rejeição pouco precisa, aumentando risco de falso sinal."
2026-01-20,09:30,LONG,25236.50,7.50,False,RECUSA,0.65,"Distância de 7.5pt até a linha é grande demais, indicando toque impreciso/sem rejeição limpa no nível, apesar do horário de abertura (09:30 ET) ser propício."
2026-01-20,11:13,SHORT,25417.25,8.75,False,RECUSA,0.65,"Distância de 8,75pt além do nível é excessiva, indicando rompimento forte em vez de rejeição limpa na linha."
2026-01-20,11:36,SHORT,25417.25,6.00,False,RECUSA,0.65,"Toque com distância excessiva (6pt) além da linha, indicando rompimento forte e não uma rejeição limpa no nível, mesmo com fechamento abaixo do toque."
2026-01-20,11:38,SHORT,25417.25,6.25,False,RECUSA,0.65,"Toque com 6.25pt de distância do nível é muito longe da linha, indicando rejeição pouco precisa e sinal fraco, mesmo sendo dia anterior normal e horário líquido."
2026-01-20,11:41,SHORT,25417.25,5.75,False,RECUSA,0.65,"Distância de 5,75pt do nível é grande demais, indicando rompimento/teste pouco preciso em vez de rejeição limpa na linha."
2026-01-20,11:59,SHORT,25417.25,11.75,False,RECUSA,0.68,"Distância de 11,75pt até a linha é excessiva (quase o tamanho do stop de 12,5pt), indicando toque impreciso/sem rejeição limpa exatamente no nível, apesar do fechamento distante sugerir alguma rejeição."
2026-01-20,13:31,LONG,25236.50,6.75,False,RECUSA,0.68,"Distância de 6,75pt até a linha é grande demais, indicando toque pouco preciso e rejeição menos confiável, mesmo com nível de dia anterior (RTH) e horário aceitável."
2026-01-20,13:33,LONG,25236.50,8.25,False,RECUSA,0.68,"Distância de 8.25pt até a linha é grande, indicando toque impreciso/sem rejeição limpa no nível, mesmo com nível de dia anterior válido (não Globex) e horário aceitável."
2026-01-21,11:34,SHORT,25429.75,12.25,False,RECUSA,0.7,"Distância de 12,25pt até a linha é excessiva (próxima do próprio stop de 12,5pt), indicando toque pouco preciso e rejeição já muito distendida antes do sinal."
2026-01-21,14:30,SHORT,25429.75,0.25,False,ACEITA,0.72,"Toque preciso (0.25pt) na máxima do dia anterior com fechamento rejeitando a linha, em horário líquido de RTH e nível não-Globex, condições favoráveis ao setup."
2026-01-22,09:36,SHORT,25653.50,2.25,False,ACEITA,0.68,"Nível do dia anterior (RTH, mais confiável), toque com rejeição clara (2.25pt além da linha, fechamento 2.25pt abaixo dela) em horário de liquidez normal, quinta-feira sem restrição de sessão fina."
2026-01-22,09:43,SHORT,25653.50,3.25,False,ACEITA,0.7,"Nível de dia anterior (RTH, mais confiável), horário dentro da janela ativa de manhã, rejeição clara com fechamento 3.25pt abaixo do toque, dentro da linha."
2026-01-22,09:45,SHORT,25653.50,7.25,False,RECUSA,0.65,"Distância de 7,25pt além do nível é grande demais, indicando rompimento forte e não uma rejeição limpa na linha."
2026-01-22,10:46,SHORT,25653.50,1.75,False,ACEITA,0.72,"Nível de dia anterior (RTH, não Globex), toque próximo à linha (1.75pt) com fechamento de rejeição abaixo do nível, dentro do horário líquido da manhã em dia de semana normal."
2026-01-22,10:49,SHORT,25653.50,4.00,False,ACEITA,0.68,"Nível do dia anterior (RTH, mais confiável que Globex), horário dentro da manhã ativa, rejeição clara com fechamento 4pt abaixo do nível tocado."
2026-01-22,11:13,SHORT,25653.50,4.25,False,RECUSA,0.65,"Distância de 4,25pt do nível é grande demais, indicando rejeição fraca e pouca precisão no toque; horário de meio de manhã (11:13) já fora da janela de maior confiabilidade da abertura, aumentando risco de sinal espúrio."
2026-01-22,11:18,SHORT,25653.50,10.75,False,RECUSA,0.68,"Distância de 10,75pt do nível é excessiva (quase o tamanho do próprio stop de 12,5pt), indicando toque pouco preciso e vela já percorreu grande parte do movimento antes de rejeitar, reduzindo a relação risco/retorno real do sinal."
2026-01-22,11:19,SHORT,25653.50,1.75,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (RTH, mais confiável), toque próximo à linha (1,75pt) com fechamento claro de rejeição abaixo do nível, dentro do horário líquido de RTH em dia de semana normal."
