data,hora,lado,dist_nivel,contratos,trail_mult,be_lock_frac,confianca,motivo
2026-01-16,12:32,LONG,11.50,5,1.0,0.75,0.72,"Sexta-feira ao meio do dia (12:32 ET), nível de max/min do dia anterior (RTH legítimo). Distância de 11.50pt é moderada — não é um toque perfeito, mas também não é um sinal fraco. Contexto: horário decente (fora de extremos), dia da semana normal, fonte de nível confiável. Mantém padrão (5 contratos, trailing 1.75pt, lock 75%) — não há motivo concreto pra aumentar risco (dist_nivel afasta um pouco) nem pra reduzir (contexto é sólido, não é Globex/domingo)."
2026-01-16,12:47,LONG,8.75,5,1.0,0.75,0.7,"Sexta-feira 12:47 ET, LONG em máx/mín RTH do dia anterior. Distância de 8.75pt indica toque moderado (não rente, mas aceitável). Horário ainda dentro do RTH normal, nível de origem confiável (não Globex/domingo). Qualidade média — sem motivo pra aumentar risco nem pra apertar demais. Padrão 5/1,0/0,75 mantém flexibilidade equilibrada."
2026-01-16,12:50,LONG,5.25,5,1.0,0.75,0.75,"Sexta-feira 12:50 ET, nível RTH (máx/mín dia anterior), distância 5.25pt é moderada. Sinal de qualidade média-boa: não é um toque perfeito (< 2pt) mas também não é distante demais. Horário é bom (bem dentro do RTH, antes do encerramento). Mantém gestão padrão equilibrada - sem motivo pra aumentar risco nem pra apertar demais."
2026-01-16,13:05,LONG,1.25,5,1.0,0.75,0.7,"Sexta à tarde (13:05 ET), nível RTH de máx/mín do dia anterior. Toque bem próximo (1.25pt), sinal de qualidade boa. Sem razão concreta pra desviar dos padrões — preservar flexibilidade com valores base."
2026-01-16,13:08,LONG,11.00,5,1.0,0.75,0.7,"Sexta-feira (fim de semana próximo, volume variável). Sinal de reversão LONG em máx/mín do dia anterior RTH (origem confiável). Horário 13:08 ET ainda em RTH normal. Distância de 11pt é moderada — não é um toque perfeito, mas também não é ruim. Mantém gestão padrão com confiança média-alta (0,70) — sem razão forte pra aumentar risco nem pra apertar demais."
2026-01-16,14:19,LONG,0.25,6,1.2,0.75,0.78,"Sexta-feira em RTH (horário normal), sinal de alta qualidade: toque muito próximo (0.25pt), nível vem de máx/mín dia anterior — setup robusto. Horário 14:19 ET ainda tem liquidez. Aumentar para 6 contratos justificado pela proximidade do toque e confiabilidade do nível. Trail_mult 1.2 permite respirar um pouco mais que o padrão, capturando melhor reversos robustos de sexta (que tendem a ter momentum). Confiança 0.78 reflete qualidade do setup, sem exagero (ainda é trade de reversão)."
2026-01-16,14:21,LONG,10.75,5,1.0,0.75,0.7,"Sexta à tarde (14:21 ET), nível de máx/mín RTH do dia anterior — origen legítima. Distância 10.75pt é moderada, não é toque muito limpo mas também não é desprezível. Viés friday afternoon com volume reduzindo. Padrão conservador (5 contratos, trailing e BE lock default) balanceia qualidade de sinal mediana com contexto de fim de semana próximo."
2026-01-16,14:26,LONG,3.00,5,1.0,0.75,0.7,"Sexta-feira 14:26 ET, nível de máx/mín RTH do dia anterior (boa origem), distância de 3.00pt (moderada — não é toque perfeito, mas aceitável). Horário ainda dentro do RTH com volume razoável. Sem razão para desviar dos padrões — mantém gestão neutra/balanceada."
2026-01-16,14:29,LONG,1.75,5,1.0,0.75,0.7,"Sexta-feira 14:29 ET, nível RTH (max/min dia anterior), toque muito próximo (1.75pt = distância mínima de qualidade). Sinal técnico sólido mas horário final de sexta reduz confiança comparado a meio de semana. Mantém defaults: 5 contratos, trailing 1.75pt, 75% do MFE travado no breakeven. Sem motivo concreto pra ajustar agressivamente."
2026-01-19,11:12,LONG,3.25,4,0.8,0.8,0.55,"Sinal de qualidade média-baixa: nível originário de domingo/Globex (menos líquido, mais espúrio), distância de 3.25pt é considerável (não foi toque limpo na linha), segunda-feira 11:12 ET (meio da sessão, não early/overnight). Reduzido para 4 contratos (risco menor), trailing mais apertado (0.8x = 1.4pt) pra proteger ganho antes, be_lock_frac elevado (0.80) pra garantir lucro assim que breakeven ativa. Confiança 0.55 reflete ceticismo sobre qualidade da reversão."
2026-01-19,11:23,LONG,6.00,4,0.8,0.8,0.55,"Sinal de qualidade MÉDIA-BAIXA: (1) Nível originário de domingo/Globex = menos confiável, range espúrio fora do RTH normal; (2) dist_nivel=6pt é grande demais (bom toque seria <3pt); (3) segunda de manhã (11:23 ET) tem volume crescente mas o contexto do nível fraco reduz confiança. Reduzindo para 4 contratos (menos risco), trail_mult=0.8 (mais proteção, trailing apertado) e be_lock_frac=0.80 (travar mais ganho quando breakeven ativa) para mitigar a qualidade inferior do setup."
2026-01-19,11:39,LONG,4.75,4,1.2,0.65,0.58,"Sinal de domingo/Globex (menos confiável), distância grande (4.75pt = ruído), segunda-feira durante RTH mas horário intermediário. Redução moderada: menos contratos (4 vs 5), trail um pouco mais frouxo (1.2 vs 1.0 = mais espaço pra respirar), be_lock mais baixo (0,65 vs 0,75 = menos proteção de ganho inicial). Confiança abaixo da média."
2026-01-19,11:41,LONG,4.00,4,0.8,0.65,0.55,"Sinal de qualidade média-baixa: nível originário de domingo Globex (menos líquido, mais ruidoso), toque com dist_nivel de 4pt (afastado), segunda-feira 11:41 (meio do pregão, volume razoável). Reduz contratos (4 vs 5 padrão) para menor risco absoluto. Trail_mult em 0.8 (mais protetor que o padrão 1.0) porque a qualidade não justifica deixar rolar muito. be_lock_frac em 0.65 (mais baixo que 0.75) para dar espaço ao trade ""respirar"" se for real, mas ainda com proteção de breakeven ativa. Confiança 0.55 reflete a origem Globex + distância do toque."
2026-01-19,11:43,LONG,6.25,4,0.8,0.8,0.55,"Nível de domingo (Globex) tem menor confiabilidade estrutural. Distância de 6.25pt é grande demais pra um toque limpo. Segunda-feira 11:43 ET está no meio da sessão RTH, sem momentum de abertura. Qualidade abaixo da média: reduz contratos (4 em vez de 5), aperta o trailing (0.8x vs padrão 1.0) pra proteger ganho cedo, e aumenta be_lock_frac (0.8) pra garantir mais do favormáximo quando breakeven ativar. Confiança baixa-moderada (0.55)."
2026-01-20,09:30,LONG,7.50,5,1.0,0.75,0.7,"Terça-feira, horário RTH normal (09:30), nível originário de máx/mín do dia anterior (RTH) — qualidade boa. Distância de 7.50pt é moderada (não está muito próximo, nem muito longe). Sem sinais de stress extremo (não é domingo/Globex, não é toque espúrio). Mantém padrão seguro: 5 contratos, trailing 1,75pt padrão, proteção de breakeven em 75% do MFE. Qualidade suficiente para não reduzir, mas distância moderada justifica não aumentar agressividade."""
2026-01-20,11:13,SHORT,8.75,5,1.0,0.75,0.75,"Terça (dia de semana normal), horário RTH manhã (11:13 ET), nível legítimo de máx/mín do dia anterior. Distância de 8.75pt é moderada — não é toque ultra-tight, mas também não está tão longe. Padrões padrão aplicáveis; sinal de qualidade razoável, sem razão concreta para desviar dos defaults."
2026-01-20,11:36,SHORT,6.00,5,1.0,0.75,0.7,"Sinal SHORT terça-feira 11:36 ET com dist_nivel de 6pt. Nível é do dia anterior RTH (boa origem). Horário no meio do RTH, dia normal. Distância moderada (não é toque perfeito, mas aceitável). Sem motivo para desviar significativamente dos padrões — mantém gestão balanceada (5 contratos, trailing 1,75pt, lock de 75% MFE)."
2026-01-20,11:38,SHORT,6.25,5,1.0,0.75,0.7,"Terça (dia normal), horário 11:38 ET (dentro do RTH), nível RTH puro (máx/mín ontem), mas dist_nivel de 6.25pt é moderada — nem toque muito limpo nem muito distante. Mantém padrão, sem razão concreta pra aumentar risco (a distância modera a confiança) ou pra apertar demais (ainda é RTH de dia útil)."
2026-01-20,11:41,SHORT,5.75,5,1.0,0.75,0.7,"Terça-feira, horário RTH intermediário (11:41 ET), nível de máx/mín do dia anterior (RTH limpo, sem ruído de domingo). Distância 5.75pt é moderada — não é um toque perfeito, mas também não é distante demais. Qualidade RAZOÁVEL: não vejo motivo pra aumentar risco (menos de 6pt de proximidade, não é final de dia, não é nível suspeito). Mantenho padrão."
2026-01-20,11:59,SHORT,11.75,5,1.0,0.75,0.75,"SHORT em reversão de máx/mín RTH (terça, 11:59 ET). Distância 11.75pt é moderada — nível legítimo mas não é toque perfeito. Horário próximo do fechamento da manhã (likely pré-FOMC ou fim de sessão), terça é dia neutro. Mantém padrão 5 contratos, trailing 1.0x (1.75pt de proteção) e be_lock 0.75 por falta de motivo concreto pra desviar. Confiança 0.75 por ser reversão clássica mas sem extrema proximidade à linha."
2026-01-20,13:31,LONG,6.75,5,1.0,0.75,0.7,"Terça-feira em RTH, nível de máx/mín anterior (origem sólida). Sinal no meio da sessão (13:31 ET), sem urgência de fim de dia. Distância de 6.75pt é moderada — não é um toque ""perfeito"" na linha, sugere alguma dispersão no setup. Mantém parâmetros padrão: 5 contratos balanceiam risco/retorno, trailing 1.0x deixa respirar sem exagerar, be_lock 0.75 protege ganho acumulado sem travar demais cedo."
2026-01-20,13:33,LONG,8.25,5,1.0,0.75,0.7,"Sinal terça-feira no horário RTH (13:33 ET), nível de máx/mín do dia anterior (alta qualidade). Distância de 8.25pt é moderada — nem toque muito próximo, nem longe demais. Sem razão para desviar dos padrões: mantém configuração neutra. Qualidade aceitável, não merece agressividade extra nem proteção extrema."
2026-01-21,11:34,SHORT,12.25,5,1.0,0.75,0.7,"SHORT em RTH (máx/mín dia anterior), quarta-feira, horário bom (11:34 ET). Distância de 12.25pt é razoável — não é um toque perfeito, mas também não é especulativo. Mantém perfil padrão balanceado: sem sinais de MUITA qualidade nem de MUITA desconfiança. Confiança 0.7 (moderada) reflete a distância acima do toque ideal."
2026-01-21,14:30,SHORT,0.25,6,1.0,0.75,0.78,"Sinal SHORT de alta qualidade: toque muito próximo (0.25pt) de nível RTH legítimo (máx/mín do dia anterior). Quarta-feira às 14:30 ET está em horário RTH normal, sem ruído de Globex/domingo. Contexto favorável justifica 6 contratos (acima do padrão) para capturar movimento de reversão bem definido. Trail_mult e be_lock_frac mantidos no padrão (1.0 e 0.75) por ser uma entrada clara sem complexidades adicionais."
2026-01-22,09:36,SHORT,2.25,5,1.0,0.75,0.75,"SHORT em topo, quinta-feira 09:36 ET (início RTH bom), nível de máx/mín do dia anterior (RTH legítimo). Distância 2.25pt é moderada — não é toque perfeito mas razoável. Sem motivo concreto pra desviar do padrão: 5 contratos, trailing 1.0 (1.75pt padrão), be_lock_frac 0.75 balanceado."
2026-01-22,09:43,SHORT,3.25,5,1.0,0.75,0.75,"Quinta-feira, horário RTH normal (09:43 ET), nível de máx/mín do dia anterior (origem confiável). Distância moderada (3.25pt) — não é um toque perfeito, mas também não é ruim. Sem razões para desviar dos padrões. Mantendo gestão padrão: 5 contratos, trailing 1.0x (1.75pt), lock 0.75."
2026-01-22,09:45,SHORT,7.25,5,1.0,0.75,0.7,"SHORT em máx/mín RTH (quinta, 09:45 ET). Distância 7.25pt é moderada — não é toque apertado (baixa qualidade) nem muito longe. Horário bom (RTH normal), nível legítimo. Sem razão pra desviar dos padrões, mas confiança ~0.70 por causa da dist_nivel elevada. Gestão padrão apropriada."
2026-01-22,10:46,SHORT,1.75,5,1.0,0.75,0.75,"Quinta-feira, horário RTH (10:46 ET), nível de máx/mín do dia anterior (sólido, não especulativo). Toque bem próximo (1.75pt = qualidade alta). Não há razão para desviar do padrão. Short em reversão de topo é setup clássico. Confiança 0.75 = boa, sem fatores adversos detectáveis no contexto fornecido."
2026-01-22,10:49,SHORT,4.00,5,1.0,0.75,0.7,"Sinal SHORT em quinta-feira, manhã RTH (10:49 ET). Nível originário de máx/mín do dia anterior (padrão, confiável). Distância de 4pt é moderada — não é um toque pristino (muito próximo seria <1-2pt), mas também não é especulativo (>6-7pt). Manhã RTH em dia normal sem volatilidade extrema sugerida. Mantém-se padrão: 5 contratos, trailing 1,75pt (1.0x), lock 75% do MFE no BE. Qualidade média-alta justifica não reduzir, mas também não há motivo pra agir agressivamente."
2026-01-22,11:13,SHORT,4.25,5,1.0,0.75,0.7,"SHORT em quinta-feira, 11:13 ET (horário RTH ativo). Nível de máx/mín do dia anterior (origem legítima, RTH). Distância de 4.25pt é moderada — não é um toque perfeito (que seria < 2pt) mas também não é tão distante que levante bandeira vermelha. Contexto: sem sinais de fraqueza extrema (Globex, fim de dia, etc). Mantém perfil padrão equilibrado — não há motivo concreto para apertar ou afrouxar agressivamente."""
2026-01-22,11:18,SHORT,10.75,5,1.0,0.75,0.75,"SHORT em topo com nível RTH (máx/mín dia anterior), quinta-feira em horário RTH normal (11:18 ET). Distância de 10.75pt é moderada — não é toque perfeito, mas também não é ruim. Nível legítimo (RTH), dia/hora normais. Qualidade média-alta → valores padrão mantêm o balanço entre captura de lucro e proteção."
2026-01-22,11:19,SHORT,1.75,5,1.0,0.75,0.75,"SHORT em reversão no topo — sinal de boa qualidade: toque próximo (1.75pt), nível RTH válido (máx/mín dia anterior), quinta à tarde (11:19 ET, bem dentro do RTH ativo). Sem fatores de redução de risco. Perfil padrão apropriado."
2026-01-22,14:57,SHORT,4.25,5,1.0,0.75,0.75,"SHORT em quinta à tarde (14:57 ET), nível RTH do dia anterior. Distância 4.25pt é moderada — toque não é perfeito mas aceitável. Dia e horário normais (sem domingo/Globex, ainda há 3h+ para o fechamento). Qualidade média-alta, sem sinais de alerta, portanto mantém padrão: 5 contratos, trailing 1,75pt, breakeven lock em 75% do MFE."
2026-01-22,14:59,SHORT,9.50,5,1.0,0.75,0.7,"Quinta-feira 14:59 ET, SHORT em nível RTH do dia anterior. Distância de 9.50pt é moderada — não é um toque perfeito (< 3pt) nem muito longe (> 15pt). Horário ainda dentro do RTH líquido, dia de semana normal. Sem razão concreta pra desviar do perfil padrão (5 contratos, trailing 1,0 = 1.75pt, lock de 75% do MFE no breakeven). Confiança moderada pela dist_nivel acima do ideal, mantém gestão equilibrada."
2026-01-22,15:03,SHORT,5.00,5,1.0,0.75,0.7,"SHORT em reversão na máx/mín RTH do dia anterior. Quinta-feira, 15:03 ET (meio de sessão, liquidez normal). Distância de 5pt é moderada — não é um toque perfeito, mas tampouco é muito distante. Sinais de qualidade média nesse contexto justificam manter os padrões (5 contratos, trailing 1,75pt, be_lock 75%) sem agressividade excessiva nem defensiva demais."
2026-01-22,15:05,SHORT,9.00,5,1.0,0.75,0.7,"SHORT em topo de dia anterior (RTH), quinta-feira 15:05 ET. Distância de 9pt é moderada—não é um toque ""colado"" na linha, mas também não é longe. Horário no final da RTH, quando reversões podem ser mais voláteis. Origem legítima (máx/mín RTH do dia anterior, não Globex). Mantém padrão conservador: 5 contratos, trailing normal (1,0), e be_lock_frac padrão (0,75). Confiança média (0,70) por causa da distância moderada e horário tardio."
2026-01-22,15:15,SHORT,6.00,5,1.0,0.75,0.7,"Quinta-feira 15:15 ET (meio da tarde, bom horário de volatilidade). SHORT em máx/mín RTH do dia anterior (origem sólida). Distância de 6pt é moderada — não é um toque raspado, mas também não é tão longe que sugira fraqueza no sinal. Horário e dia normais, sem fatores de fim de semana ou Globex. Qualidade de sinal intermediária, portanto padrão 5 contratos, trailing normal (1,0x = 1,75pt) e proteção de breakeven em 75% do MFE parecem apropriados. Sem motivo concreto pra desviar dos padrões."""
